citing,cited
2021.acl-long.494,2020.acl-main.293
2021.acl-long.494,S14-2004
2021.acl-long.494,N19-1035
2021.acl-long.494,D19-1569
2021.acl-long.494,D19-1342
2021.acl-long.494,D16-1021
2021.acl-long.494,D16-1021
2021.acl-long.494,2020.acl-main.588
2021.acl-long.494,2020.acl-main.295
2021.acl-long.494,D16-1058
2021.acl-long.494,N19-1242
2021.acl-long.494,D19-1464
2021.acl-long.494,2020.emnlp-main.286
2020.findings-emnlp.414,N19-1423
2020.findings-emnlp.414,D19-1141
2020.findings-emnlp.414,P18-1007
2020.findings-emnlp.414,D18-2012
2020.findings-emnlp.414,N19-4009
2020.findings-emnlp.414,D16-1264
2020.findings-emnlp.414,P16-1162
2020.findings-emnlp.414,N18-1101
2021.tacl-1.14,D17-1209
2021.tacl-1.14,2020.acl-main.463
2021.tacl-1.14,P17-1152
2021.tacl-1.14,W19-4828
2021.tacl-1.14,D18-1217
2021.tacl-1.14,P18-2077
2021.tacl-1.14,P17-2012
2021.tacl-1.14,2020.acl-main.197
2021.tacl-1.14,D19-1445
2021.tacl-1.14,D17-1159
2021.tacl-1.14,P19-1334
2021.tacl-1.14,P16-1105
2021.tacl-1.14,D16-1244
2021.tacl-1.14,P17-1186
2021.tacl-1.14,P18-1173
2021.tacl-1.14,N18-1135
2021.tacl-1.14,N18-1202
2021.tacl-1.14,D16-1264
2021.tacl-1.14,W16-2209
2021.tacl-1.14,P16-1162
2021.tacl-1.14,D16-1159
2021.tacl-1.14,K19-2012
2021.tacl-1.14,D18-1548
2021.tacl-1.14,D18-1412
2021.tacl-1.14,2020.emnlp-main.635
2021.tacl-1.14,D19-1534
2021.tacl-1.14,W18-5446
2021.tacl-1.14,N18-1101
2021.tacl-1.14,P16-1220
2021.tacl-1.14,2020.acl-main.297
2022.iwslt-1.18,2021.eacl-demos.9
2022.iwslt-1.18,N19-1423
2021.emnlp-main.41,2020.acl-main.431
2021.emnlp-main.41,P19-1285
2021.emnlp-main.41,N19-1423
2021.emnlp-main.41,D19-1006
2021.emnlp-main.41,P18-1007
2021.emnlp-main.41,D18-2012
2021.emnlp-main.41,W19-3823
2021.emnlp-main.41,N19-1063
2021.emnlp-main.41,D14-1162
2021.emnlp-main.41,N18-1202
2021.emnlp-main.41,P16-1162
2021.emnlp-main.41,D19-1448
2021.emnlp-main.41,N18-1190
W18-2507,P17-4012
2020.scil-1.5,N16-1077
2020.scil-1.5,W18-1004
2020.findings-emnlp.403,D18-1431
2020.findings-emnlp.403,P18-1082
2020.findings-emnlp.403,W19-5944
2020.findings-emnlp.403,D19-1632
2020.findings-emnlp.403,N19-1090
2020.findings-emnlp.403,K19-1005
2020.findings-emnlp.403,P19-1365
2020.findings-emnlp.403,W18-5712
2020.findings-emnlp.403,D16-1139
2020.findings-emnlp.403,D18-2012
2020.findings-emnlp.403,W19-8609
2020.findings-emnlp.403,N16-1014
2020.findings-emnlp.403,D18-1421
2020.findings-emnlp.403,K18-1047
2020.findings-emnlp.403,D19-1132
2020.findings-emnlp.403,N19-4009
2020.findings-emnlp.403,P18-1042
2020.findings-emnlp.403,P19-1453
2020.findings-emnlp.403,D17-1026
2020.findings-emnlp.403,D18-1428
2021.tacl-1.71,P16-1004
2021.tacl-1.71,S14-2006
2021.tacl-1.71,P16-2078
2021.tacl-1.71,P19-1444
2021.tacl-1.71,P16-1002
2021.tacl-1.71,D14-1162
2021.tacl-1.71,2020.acl-main.677
2021.tacl-1.71,D18-1197
2021.tacl-1.71,D18-1193
2021.tacl-1.71,D19-1204
2021.tacl-1.71,D18-1425
2021.tacl-1.71,P19-1443
2021.tacl-1.71,D19-1537
2021.wmt-1.18,N19-1189
2021.tacl-1.26,D19-1052
2021.tacl-1.26,W14-3346
2021.tacl-1.26,K17-2001
2021.tacl-1.26,P16-2008
2021.tacl-1.26,W19-7807
2021.tacl-1.26,W19-2308
2021.tacl-1.26,W18-3606
2021.tacl-1.26,K19-1014
2021.tacl-1.26,W18-3605
2021.tacl-1.26,P17-1014
2021.tacl-1.26,D19-6304
2021.tacl-1.26,D15-1219
2021.tacl-1.26,W18-3601
2021.tacl-1.26,D19-6301
2021.tacl-1.26,D17-1238
2021.tacl-1.26,N16-1058
2021.tacl-1.26,W19-8635
2021.tacl-1.26,D16-1255
2021.tacl-1.26,D19-1305
2021.tacl-1.26,W18-6553
2021.tacl-1.26,W18-6553
2022.findings-acl.283,2021.emnlp-main.718
2022.findings-acl.283,2021.acl-long.295
2022.findings-acl.283,2021.emnlp-main.552
2022.findings-acl.283,2021.emnlp-main.243
2022.findings-acl.283,2021.emnlp-main.408
2022.findings-acl.283,2021.eacl-main.20
2022.findings-acl.283,2021.naacl-main.185
2022.acl-long.198,P18-2065
2022.acl-long.198,N19-1423
2022.acl-long.198,P15-1026
2022.acl-long.198,2020.acl-main.573
2022.acl-long.198,D18-1247
2022.acl-long.198,D18-1514
2022.acl-long.198,P16-1105
2022.acl-long.198,W19-4326
2022.acl-long.198,D14-1162
2022.acl-long.198,2020.coling-main.142
2022.acl-long.198,P16-1162
2022.acl-long.198,P19-1279
2022.acl-long.198,N19-1086
2022.acl-long.198,P17-1053
2022.acl-long.198,D15-1203
2022.acl-long.198,D17-1004
2022.naacl-main.264,2020.acl-main.421
2022.naacl-main.264,2020.acl-main.747
2022.naacl-main.264,2021.acl-long.105
2022.naacl-main.264,D19-1077
2021.tacl-1.29,D15-1041
2021.tacl-1.29,D15-1041
2021.tacl-1.29,P16-1160
2021.tacl-1.29,N16-1102
2021.tacl-1.29,P18-1220
2021.tacl-1.29,P14-2027
2021.tacl-1.29,P17-1012
2021.tacl-1.29,P18-1036
2021.tacl-1.29,D17-1288
2021.tacl-1.29,W16-2406
2022.findings-acl.286,N19-1423
2022.findings-acl.286,2021.findings-acl.124
2022.findings-acl.286,N18-1193
2022.findings-acl.286,2020.coling-main.53
2022.findings-acl.286,N19-1373
2022.findings-acl.286,2020.acl-main.402
2022.findings-acl.286,2020.coling-main.40
2022.findings-acl.286,2021.acl-long.123
2022.findings-acl.286,2020.emnlp-demos.6
2022.findings-acl.286,P17-1113
2022.findings-acl.286,D19-1016
2022.findings-acl.286,2021.acl-long.125
2022.acl-long.207,W14-4012
2022.acl-long.207,N16-1012
2022.acl-long.207,N19-1423
2022.acl-long.207,2021.naacl-main.384
2022.acl-long.207,N18-1033
2022.acl-long.207,2021.naacl-main.57
2022.acl-long.207,D18-1208
2022.acl-long.207,2020.emnlp-main.7
2022.acl-long.207,2021.acl-long.563
2022.acl-long.207,2020.acl-main.703
2022.acl-long.207,D16-1127
2022.acl-long.207,D19-1623
2022.acl-long.207,2021.acl-demo.34
2022.acl-long.207,2021.naacl-main.113
2022.acl-long.207,2021.acl-short.135
2022.acl-long.207,N16-1133
2022.acl-long.207,K16-1028
2022.acl-long.207,D18-1206
2022.acl-long.207,2021.acl-long.21
2022.acl-long.207,D15-1044
2022.acl-long.207,2021.emnlp-main.32
2022.acl-long.207,P16-1159
2022.acl-long.207,D19-1331
2022.acl-long.207,2020.coling-main.213
2022.acl-long.207,2020.acl-main.278
2022.acl-long.207,P19-1427
2022.acl-long.207,D16-1137
2022.acl-long.207,2020.emnlp-demos.6
2022.acl-long.207,P19-1623
2022.acl-long.207,P19-1426
2022.acl-long.207,2020.acl-main.552
2020.nlposs-1.3,W16-3643
2022.findings-acl.288,2021.emnlp-main.409
2022.findings-acl.288,P15-2072
2022.findings-acl.288,2020.emnlp-main.745
2022.findings-acl.288,D19-1222
2022.findings-acl.288,2020.acl-main.740
2022.findings-acl.288,D16-1057
2022.findings-acl.288,P18-1031
2022.findings-acl.288,D19-1018
2022.findings-acl.288,W18-5415
2022.findings-acl.288,2021.naacl-main.323
2022.findings-acl.288,N18-1146
2022.findings-acl.288,P19-1034
2021.tacl-1.33,D18-1523
2021.tacl-1.33,P14-2134
2021.tacl-1.33,2020.acl-main.365
2021.tacl-1.33,2020.acl-main.740
2021.tacl-1.33,D19-1533
2021.tacl-1.33,S16-2009
2021.tacl-1.33,D18-1467
2021.tacl-1.33,2020.emnlp-demos.6
2022.acl-long.208,N19-1423
2022.acl-long.208,W19-5333
2022.acl-long.208,D16-1244
2022.acl-long.208,P16-1162
2022.acl-long.208,P19-1176
2022.acl-long.208,2020.acl-main.536
2020.acl-srw.20,D17-1091
2021.tacl-1.39,E17-2110
2021.tacl-1.39,2020.acl-main.740
2021.tacl-1.39,P18-1031
2021.tacl-1.39,P14-1062
2021.tacl-1.39,S19-2145
2021.tacl-1.39,2020.acl-main.671
2021.tacl-1.39,D18-1360
2021.tacl-1.39,W18-5446
2021.tacl-1.39,D19-1670
2022.acl-long.212,2020.emnlp-main.451
2022.acl-long.212,2020.acl-main.582
2022.acl-long.212,2021.findings-acl.128
2022.acl-long.212,2020.emnlp-main.164
2022.acl-long.212,P19-1520
2022.acl-long.212,N19-1423
2022.acl-long.212,D17-1054
2022.acl-long.212,N19-1259
2022.acl-long.212,P19-1024
2022.acl-long.212,P19-1048
2022.acl-long.212,2021.acl-long.494
2022.acl-long.212,P18-1087
2022.acl-long.212,D19-5505
2022.acl-long.212,2020.coling-main.590
2022.acl-long.212,D18-1504
2022.acl-long.212,P19-1344
2022.acl-long.212,D14-1200
2022.acl-long.212,2020.acl-main.293
2022.acl-long.212,S16-1002
2022.acl-long.212,S15-2082
2022.acl-long.212,S14-2004
2022.acl-long.212,2020.acl-demos.14
2022.acl-long.212,D19-1569
2022.acl-long.212,D16-1021
2022.acl-long.212,2020.acl-main.295
2022.acl-long.212,D16-1059
2022.acl-long.212,2020.acl-main.339
2022.acl-long.212,2020.findings-emnlp.234
2022.acl-long.212,P18-2094
2022.acl-long.212,2021.acl-long.367
2022.acl-long.212,2020.emnlp-main.183
2022.acl-long.212,2021.acl-long.188
2022.acl-long.212,P14-1031
2022.acl-long.212,D19-1464
2022.acl-long.212,2020.findings-emnlp.72
2022.findings-acl.298,N19-1423
2022.findings-acl.298,N19-1419
2022.findings-acl.298,2021.eacl-main.126
2022.acl-long.232,W16-2409
2022.acl-long.232,2020.coling-main.405
2022.acl-long.232,N19-4009
2020.findings-emnlp.426,N19-1423
2020.findings-emnlp.426,W18-5446
2022.acl-long.243,P17-2021
2022.acl-long.243,2020.acl-main.619
2022.acl-long.243,K19-1028
2022.acl-long.243,2020.emnlp-main.656
2022.acl-long.243,2020.emnlp-main.23
2022.acl-long.243,P16-1078
2022.acl-long.243,P19-1339
2022.acl-long.243,P19-1167
2022.acl-long.243,D17-1263
2022.acl-long.243,D18-1325
2022.acl-long.243,W19-3807
2022.acl-long.243,W15-3049
2022.acl-long.243,2020.acl-demos.14
2022.acl-long.243,2021.acl-short.15
2022.acl-long.243,W17-1609
2022.acl-long.243,D16-1255
2022.acl-long.243,P19-1164
2022.acl-long.243,W17-4811
2022.acl-long.243,N18-2003
2020.findings-emnlp.428,N19-1361
2020.findings-emnlp.428,P18-1057
2020.findings-emnlp.428,N18-1065
2020.findings-emnlp.428,D18-1206
2020.findings-emnlp.428,D19-1322
2021.tacl-1.52,N16-1181
2021.tacl-1.52,D16-1016
2021.tacl-1.52,D14-1162
2021.tacl-1.52,2020.acl-main.495
2021.tacl-1.52,P19-1644
2022.acl-long.228,2020.acl-main.676
2022.acl-long.228,P19-1602
2022.acl-long.228,D15-1075
2022.acl-long.228,P19-1599
2022.acl-long.228,N19-1300
2022.acl-long.228,N19-1366
2022.acl-long.228,2020.findings-emnlp.117
2022.acl-long.228,W18-2501
2022.acl-long.228,2021.emnlp-main.135
2022.acl-long.228,P17-1141
2022.acl-long.228,2020.blackboxnlp-1.12
2022.acl-long.228,2021.naacl-main.171
2022.acl-long.228,2020.acl-main.169
2022.acl-long.228,2020.acl-main.167
2022.acl-long.228,P19-1334
2022.acl-long.228,2020.acl-main.212
2022.acl-long.228,P18-1122
2022.acl-long.228,2021.starsem-1.12
2022.acl-long.228,N19-1263
2022.acl-long.228,D16-1264
2022.acl-long.228,2021.findings-acl.344
2022.acl-long.228,P19-1621
2022.acl-long.228,2020.acl-main.442
2022.acl-long.228,2021.findings-acl.336
2022.acl-long.228,2021.naacl-main.34
2022.acl-long.228,2021.findings-acl.110
2022.acl-long.228,2021.emnlp-main.420
2022.acl-long.228,2020.emnlp-main.421
2022.acl-long.228,2020.emnlp-demos.6
2022.acl-long.228,P19-1073
2022.acl-long.228,2021.acl-long.523
2022.acl-long.228,N19-1131
2021.tacl-1.44,D19-1290
2021.tacl-1.44,2020.emnlp-main.717
2021.tacl-1.44,D19-1291
2021.tacl-1.44,D18-1069
2021.tacl-1.44,S18-1122
2021.tacl-1.44,P14-2009
2021.tacl-1.44,W17-0812
2021.tacl-1.44,P19-1456
2021.tacl-1.44,P17-1002
2021.tacl-1.44,P19-1049
2021.tacl-1.44,W17-5107
2021.tacl-1.44,2020.emnlp-main.4
2021.tacl-1.44,W17-5105
2021.tacl-1.44,W19-4012
2021.tacl-1.44,W19-4520
2021.tacl-1.44,E17-1008
2021.tacl-1.44,P19-1459
2021.tacl-1.44,W19-4503
2021.tacl-1.44,N16-1164
2021.tacl-1.44,P19-1054
2021.tacl-1.44,W18-5210
2021.tacl-1.44,D15-1050
2021.tacl-1.44,S17-2088
2021.tacl-1.44,W15-4625
2021.tacl-1.44,D18-1402
2021.tacl-1.44,D19-1629
2021.tacl-1.44,N18-1101
2021.tacl-1.44,2020.emnlp-demos.6
2022.findings-acl.300,2020.bea-1.1
2022.findings-acl.300,2020.acl-main.703
2022.findings-acl.300,S15-1036
2021.tacl-1.57,P19-1470
2021.tacl-1.57,P17-1171
2021.tacl-1.57,D19-1606
2021.tacl-1.57,P18-1069
2021.tacl-1.57,2020.acl-main.89
2021.tacl-1.57,2020.emnlp-main.479
2021.tacl-1.57,P19-1478
2021.tacl-1.57,2020.emnlp-main.102
2021.tacl-1.57,D17-1082
2021.tacl-1.57,2020.acl-main.703
2021.tacl-1.57,D19-5808
2021.tacl-1.57,D18-1260
2021.tacl-1.57,W18-6301
2021.tacl-1.57,2021.naacl-main.200
2021.tacl-1.57,D19-1250
2021.tacl-1.57,2020.findings-emnlp.71
2021.tacl-1.57,P18-2124
2021.tacl-1.57,D16-1264
2021.tacl-1.57,W17-2623
2021.tacl-1.57,D19-1534
2022.acl-long.230,2020.findings-emnlp.117
2022.acl-long.230,2020.insights-1.13
2022.acl-long.230,2021.naacl-main.324
2022.acl-long.230,2021.acl-long.186
2022.acl-long.230,D19-1578
2022.acl-long.230,2021.findings-emnlp.354
2022.acl-long.230,2020.emnlp-demos.6
2022.acl-long.230,N19-1131
2020.findings-emnlp.435,P18-1031
2020.findings-emnlp.435,P17-1081
2020.findings-emnlp.435,P17-1142
2020.findings-emnlp.435,P18-1208
2020.findings-emnlp.435,P18-1103
2021.tacl-1.53,W18-3012
2021.tacl-1.53,N19-1004
2021.tacl-1.53,N18-2017
2021.tacl-1.53,P18-1031
2021.tacl-1.53,2020.acl-main.768
2021.tacl-1.53,D17-1215
2021.tacl-1.53,D18-1546
2021.tacl-1.53,D14-1181
2021.tacl-1.53,2020.acl-main.24
2021.tacl-1.53,D18-1151
2021.tacl-1.53,W19-3901
2021.tacl-1.53,P19-1449
2021.tacl-1.53,D14-1162
2021.tacl-1.53,N18-1202
2021.tacl-1.53,S18-2023
2021.tacl-1.53,D16-1264
2021.tacl-1.53,N18-1101
2021.tacl-1.53,2020.emnlp-demos.6
2022.findings-acl.309,P17-2096
2022.findings-acl.309,2021.emnlp-demo.6
2022.findings-acl.309,D15-1141
2022.findings-acl.309,P17-1110
2022.findings-acl.309,N19-1276
2022.findings-acl.309,2020.coling-main.186
2022.findings-acl.309,2021.naacl-main.436
2022.findings-acl.309,D18-1529
2022.findings-acl.309,D15-1276
2022.findings-acl.309,P14-1028
2022.findings-acl.309,N18-1202
2022.findings-acl.309,2020.findings-emnlp.260
2022.findings-acl.309,2020.acl-main.734
2022.findings-acl.309,P17-1078
2022.findings-acl.309,N19-1278
2022.findings-acl.309,P16-1040
2022.acl-long.237,2021.eacl-main.229
2022.acl-long.237,D18-1403
2022.acl-long.237,2020.findings-emnlp.428
2022.acl-long.237,N19-1423
2022.acl-long.237,2021.naacl-main.384
2022.acl-long.237,W18-2706
2022.acl-long.237,D18-1208
2022.acl-long.237,D16-1140
2022.acl-long.237,2020.acl-main.703
2022.acl-long.237,N18-2009
2022.acl-long.237,D19-1387
2022.acl-long.237,D18-1444
2022.acl-long.237,D18-1206
2022.acl-long.237,2020.coling-main.606
2022.acl-long.237,2021.naacl-main.54
2021.tacl-1.81,P18-1254
2022.findings-acl.317,W17-5526
2022.findings-acl.317,W17-5506
2022.findings-acl.317,K19-1005
2022.findings-acl.317,2020.acl-main.703
2022.findings-acl.317,2020.emnlp-demos.6
2022.findings-acl.317,2020.nlp4convai-1.13
2020.findings-emnlp.439,P17-1025
2020.findings-emnlp.439,D19-1534
2022.findings-acl.260,P19-1284
2022.findings-acl.260,2020.blackboxnlp-1.14
2022.findings-acl.260,W19-4828
2022.findings-acl.260,2021.naacl-main.399
2022.findings-acl.260,2021.findings-acl.107
2022.findings-acl.260,D18-1537
2022.findings-acl.260,2021.acl-long.378
2022.findings-acl.260,2020.emnlp-main.574
2022.findings-acl.260,D19-1445
2022.findings-acl.260,D17-2021
2022.findings-acl.260,D16-1011
2022.findings-acl.260,2020.acl-main.428
2022.findings-acl.260,2020.findings-emnlp.41
2022.findings-acl.260,2021.eacl-main.39
2022.findings-acl.260,N18-1119
2022.findings-acl.260,D15-1044
2022.findings-acl.260,W18-5446
2022.findings-acl.260,D16-1058
2022.findings-acl.260,D19-1002
2022.findings-acl.260,2020.emnlp-demos.6
2022.findings-acl.260,2021.acl-long.539
2022.findings-acl.260,2021.naacl-main.276
2021.emnlp-main.219,P19-1136
2021.emnlp-main.219,P19-1131
2021.emnlp-main.219,D18-1249
2021.naacl-main.12,N19-1423
2021.naacl-main.12,W19-7703
2021.naacl-main.12,N18-1202
2021.naacl-main.12,N19-1329
2021.naacl-main.12,P19-1580
2021.emnlp-main.70,D19-1178
2021.emnlp-main.70,P18-1007
2022.ltedi-1.27,2020.acl-main.747
2022.ltedi-1.27,2021.acl-long.295
2022.ltedi-1.27,2020.acl-main.740
2022.ltedi-1.27,2020.acl-main.703
2022.acl-long.455,2020.acl-main.679
2022.acl-long.455,N19-1004
2022.acl-long.455,N18-1108
2022.acl-long.455,D18-1151
2022.acl-long.455,P19-1580
2022.acl-long.455,D19-1286
2022.acl-long.455,2021.eacl-main.176
2022.acl-long.455,W18-5423
2022.acl-long.455,W19-4804
2022.acl-long.455,S19-1027
2021.conll-1.7,P18-1198
2021.conll-1.7,N19-1423
2021.conll-1.7,D19-1006
2021.conll-1.7,N19-1004
2021.conll-1.7,N19-1419
2021.conll-1.7,D18-1151
2021.conll-1.7,N18-1202
2021.conll-1.7,2020.emnlp-main.254
2021.conll-1.7,2020.acl-main.420
2021.conll-1.7,2020.acl-main.647
2021.conll-1.7,N19-1329
2021.conll-1.7,P19-1452
2021.conll-1.7,2020.emnlp-main.232
2021.conll-1.7,D19-1448
2021.conll-1.7,2020.emnlp-main.14
2021.nllp-1.13,2020.coling-main.598
2021.nllp-1.13,N19-1423
2020.acl-main.739,P17-1008
2020.acl-main.739,P15-1034
2020.acl-main.739,D19-1061
2021.naacl-main.327,W19-4828
2021.naacl-main.327,D19-6001
2021.naacl-main.327,N19-1423
2021.naacl-main.327,D18-1219
2021.naacl-main.327,N18-2001
2021.naacl-main.327,2020.acl-main.132
2021.naacl-main.327,N19-1357
2021.naacl-main.327,P19-1356
2021.naacl-main.327,D19-1445
2021.naacl-main.327,D19-1250
2021.naacl-main.327,2020.acl-main.384
2022.findings-acl.124,2020.emnlp-main.27
2022.findings-acl.124,D19-1431
2022.findings-acl.124,2021.findings-acl.161
2022.findings-acl.124,2021.metanlp-1.6
2022.findings-acl.124,W17-4418
2022.findings-acl.124,N19-1423
2022.findings-acl.124,2021.acl-long.248
2022.findings-acl.124,2021.acl-long.558
2022.findings-acl.124,2021.acl-long.295
2022.findings-acl.124,D19-1403
2022.findings-acl.124,D18-1514
2022.findings-acl.124,2020.acl-main.128
2022.findings-acl.124,N16-1030
2022.findings-acl.124,2020.acl-main.519
2022.findings-acl.124,P19-1524
2022.findings-acl.124,P16-1101
2022.findings-acl.124,2020.acl-main.575
2022.findings-acl.124,P17-1161
2022.findings-acl.124,2021.naacl-main.185
2022.findings-acl.124,2021.acl-long.487
2022.findings-acl.124,2020.emnlp-demos.6
2022.findings-acl.124,2021.acl-long.451
2022.findings-acl.124,2020.emnlp-main.516
2022.findings-acl.124,2021.naacl-main.59
2022.acl-long.440,2020.coling-main.516
D19-1061,W16-6208
D19-1061,N18-1078
D19-1061,W16-2346
2022.repl4nlp-1.4,2020.acl-main.463
2022.repl4nlp-1.4,2021.conll-1.13
2021.naacl-main.331,N19-1423
2021.naacl-main.331,2020.emnlp-main.342
2021.naacl-main.331,2020.emnlp-main.550
2021.naacl-main.413,P19-1284
2022.acl-long.437,2020.acl-main.307
2022.acl-long.437,2020.emnlp-main.643
2022.acl-long.437,2021.eacl-main.185
2022.acl-long.437,2020.emnlp-demos.4
2020.findings-emnlp.322,P18-1042
2021.naacl-main.340,D19-1428
2021.naacl-main.340,P18-1152
2021.naacl-main.340,N19-1013
2021.naacl-main.340,W18-2609
2021.naacl-main.415,D19-1178
2021.naacl-main.415,D18-2029
2021.naacl-main.415,N19-1423
2021.naacl-main.415,P18-1007
2021.naacl-main.415,P19-1500
2021.naacl-main.415,P19-1334
2022.findings-acl.129,2021.naacl-main.453
2022.findings-acl.129,N19-1423
2022.findings-acl.129,P17-1017
2022.findings-acl.129,D15-1205
2022.findings-acl.129,P19-1024
2022.findings-acl.129,2021.findings-emnlp.204
2022.findings-acl.129,2020.acl-main.703
2022.findings-acl.129,P14-1038
2022.findings-acl.129,2021.emnlp-main.635
2022.findings-acl.129,P16-1105
2022.findings-acl.129,2020.acl-main.163
2022.findings-acl.129,D19-1585
2022.findings-acl.129,2020.coling-main.138
2022.findings-acl.129,2020.acl-main.136
2022.findings-acl.129,2021.emnlp-main.17
2022.findings-acl.129,D19-1035
2022.findings-acl.129,P18-1047
2022.findings-acl.129,2021.acl-long.486
2022.findings-acl.129,P17-1113
2022.findings-acl.129,P19-1128
2022.acl-long.443,2020.acl-main.442
2022.acl-long.443,2021.acl-long.523
2020.findings-emnlp.353,P19-1284
2020.findings-emnlp.353,N19-1423
2020.findings-emnlp.353,2020.acl-main.409
2020.findings-emnlp.353,N19-1371
2022.findings-acl.133,P18-1069
2022.findings-acl.133,P19-1612
2021.conll-1.12,D18-1177
2021.conll-1.12,D19-1064
2021.conll-1.12,P15-2019
2021.conll-1.12,W17-2405
2021.conll-1.12,D16-1235
2021.conll-1.12,D14-1032
2021.conll-1.12,D14-1005
2021.conll-1.12,N18-1038
2021.conll-1.12,P18-1085
2021.conll-1.12,N16-1043
2021.conll-1.12,N15-1016
2021.conll-1.12,D14-1162
2021.conll-1.12,N18-1202
2021.conll-1.12,P14-1068
2021.conll-1.12,W18-5446
2021.conll-1.12,D17-1056
2021.naacl-main.27,W19-5932
2021.naacl-main.27,K19-1036
2021.naacl-main.27,P18-2069
2021.naacl-main.27,2020.acl-main.563
2021.naacl-main.372,W18-0911
2021.naacl-main.372,W18-0906
2021.naacl-main.372,D19-1227
2021.naacl-main.372,W16-1104
2021.naacl-main.372,D18-1060
2021.naacl-main.372,W15-1403
2021.naacl-main.372,W15-4650
2021.naacl-main.372,W18-0907
2021.naacl-main.372,P18-1113
2021.naacl-main.372,P19-1378
2021.naacl-main.372,S16-2003
2021.naacl-main.372,N19-1059
2021.naacl-main.372,W18-0916
2021.naacl-main.372,D14-1162
2021.naacl-main.372,N18-1202
2021.naacl-main.372,W18-0908
2021.naacl-main.372,D17-1162
2021.naacl-main.372,N16-1020
2021.naacl-main.372,W14-2306
2021.naacl-main.372,W18-0914
2021.naacl-main.372,W15-1404
2021.naacl-main.372,P14-1024
2021.naacl-main.372,W18-0913
2021.naacl-main.423,D18-1316
2021.naacl-main.423,W17-2343
2021.naacl-main.423,N19-1423
2021.naacl-main.423,W19-1918
2021.naacl-main.423,2020.emnlp-main.500
2021.naacl-main.423,P19-2026
2021.naacl-main.423,W19-1912
2021.naacl-main.423,P19-1103
2021.naacl-main.423,S17-2088
2021.naacl-main.423,N16-1174
2022.acl-long.447,P19-1358
2021.conll-1.11,2020.acl-main.463
2021.naacl-main.35,D19-1278
2021.naacl-main.35,N19-1235
2021.naacl-main.35,2020.acl-main.668
2021.naacl-main.35,D16-1112
2021.naacl-main.349,P16-1225
2021.naacl-main.349,P19-1171
2021.naacl-main.422,P18-1198
2021.naacl-main.422,N19-1423
2021.naacl-main.422,W18-2501
2021.naacl-main.422,P19-1356
2021.naacl-main.422,P14-1132
2021.naacl-main.422,N15-1016
2021.naacl-main.422,N19-1112
2021.naacl-main.422,W17-2810
2021.naacl-main.422,N18-1202
2021.naacl-main.422,D19-1250
2021.naacl-main.422,D16-1159
2021.naacl-main.422,P14-1068
2021.naacl-main.422,D19-1514
2021.acl-long.61,P19-1299
2021.acl-long.61,N19-1423
2021.acl-long.61,N19-1383
2021.acl-long.61,D19-1100
2021.acl-long.61,D19-1138
